"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"10615","2020/03/20","KY",64948,1,0,1,0,1,0,1,1,1.53969329309602e-05,1.53969329309602e-05,1.53969329309602e-05,1.53969329309602e-05
"10614","2020/03/21","KY",64948,2,1,3,1,3,1,3,3,4.61907987928805e-05,3.07938658619203e-05,4.61907987928805e-05,4.61907987928805e-05
"10613","2020/03/22","KY",64948,0,0,3,1,3,1,3,3,4.61907987928805e-05,0,4.61907987928805e-05,4.61907987928805e-05
"10612","2020/03/23","KY",64948,0,0,3,1,3,1,3,3,4.61907987928805e-05,0,4.61907987928805e-05,4.61907987928805e-05
"10611","2020/03/24","KY",64948,0,0,3,1,3,1,3,3,4.61907987928805e-05,0,4.61907987928805e-05,4.61907987928805e-05
"10610","2020/03/25","KY",64948,0,0,3,1,3,1,3,3,4.61907987928805e-05,0,4.61907987928805e-05,4.61907987928805e-05
"10609","2020/03/26","KY",64948,0,0,3,1,3,1,3,3,4.61907987928805e-05,0,4.61907987928805e-05,4.61907987928805e-05
"10608","2020/03/27","KY",64948,3,0,5,1,6,1,6,6,9.23815975857609e-05,4.61907987928805e-05,9.23815975857609e-05,9.23815975857609e-05
"10607","2020/03/28","KY",64948,2,0,5,0,8,1,8,8,0.000123175463447681,3.07938658619203e-05,0.000123175463447681,0.000123175463447681
"10606","2020/03/29","KY",64948,0,0,5,0,8,1,8,8,0.000123175463447681,0,0.000123175463447681,0.000123175463447681
"10605","2020/03/30","KY",64948,0,0,5,0,8,1,8,8,0.000123175463447681,0,0.000123175463447681,0.000123175463447681
"10604","2020/03/31","KY",64948,4,0,9,0,12,1,12,12,0.000184763195171522,6.15877317238406e-05,0.000184763195171522,0.000184763195171522
"10603","2020/04/01","KY",64948,2,0,11,0,14,1,13,14,0.000215557061033442,3.07938658619203e-05,0.000200160128102482,0.000215557061033442
"10602","2020/04/02","KY",64948,8,0,19,0,22,1,19,22,0.000338732524481123,0.000123175463447681,0.000292541725688243,0.000338732524481123
"10601","2020/04/03","KY",64948,6,0,22,0,28,1,25,28,0.000431114122066884,9.23815975857609e-05,0.000384923323274004,0.000431114122066884
"10600","2020/04/04","KY",64948,1,0,21,0,29,1,26,29,0.000446511054997844,1.53969329309602e-05,0.000400320256204964,0.000446511054997844
"10599","2020/04/05","KY",64948,6,0,27,0,35,1,32,35,0.000538892652583605,9.23815975857609e-05,0.000492701853790725,0.000538892652583605
"10598","2020/04/06","KY",64948,4,0,31,0,39,1,36,39,0.000600480384307446,6.15877317238406e-05,0.000554289585514565,0.000600480384307446
