"","date","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active"
"46921","2020/10/16","SB",669821,2,0,2,0,2,0,2,2,2.98587234499963e-06,2.98587234499963e-06,2.98587234499963e-06,2.98587234499963e-06
"46920","2020/10/17","SB",669821,1,0,3,0,3,0,3,3,4.47880851749945e-06,1.49293617249982e-06,4.47880851749945e-06,4.47880851749945e-06
"46919","2020/10/18","SB",669821,0,0,3,0,3,0,3,3,4.47880851749945e-06,0,4.47880851749945e-06,4.47880851749945e-06
"46918","2020/10/19","SB",669821,0,0,3,0,3,0,3,3,4.47880851749945e-06,0,4.47880851749945e-06,4.47880851749945e-06
"46917","2020/10/20","SB",669821,0,0,3,0,3,0,3,3,4.47880851749945e-06,0,4.47880851749945e-06,4.47880851749945e-06
"46916","2020/10/21","SB",669821,0,0,3,0,3,0,3,3,4.47880851749945e-06,0,4.47880851749945e-06,4.47880851749945e-06
"46915","2020/10/22","SB",669821,0,0,3,0,3,0,3,3,4.47880851749945e-06,0,4.47880851749945e-06,4.47880851749945e-06
"46914","2020/10/23","SB",669821,0,0,1,0,3,0,3,3,4.47880851749945e-06,0,4.47880851749945e-06,4.47880851749945e-06
"46913","2020/10/24","SB",669821,0,0,0,0,3,0,3,3,4.47880851749945e-06,0,4.47880851749945e-06,4.47880851749945e-06
"46912","2020/10/25","SB",669821,1,0,1,0,4,0,4,4,5.97174468999927e-06,1.49293617249982e-06,5.97174468999927e-06,5.97174468999927e-06
"46911","2020/10/26","SB",669821,0,0,1,0,4,0,4,4,5.97174468999927e-06,0,5.97174468999927e-06,5.97174468999927e-06
"46910","2020/10/27","SB",669821,0,0,1,0,4,0,4,4,5.97174468999927e-06,0,5.97174468999927e-06,5.97174468999927e-06
"46909","2020/10/28","SB",669821,4,0,5,0,8,0,6,8,1.19434893799985e-05,5.97174468999927e-06,8.9576170349989e-06,1.19434893799985e-05
"46908","2020/10/29","SB",669821,0,0,5,0,8,0,5,8,1.19434893799985e-05,0,7.46468086249909e-06,1.19434893799985e-05
"46907","2020/10/30","SB",669821,0,0,5,0,8,0,5,8,1.19434893799985e-05,0,7.46468086249909e-06,1.19434893799985e-05
"46906","2020/10/31","SB",669821,0,0,5,0,8,0,5,8,1.19434893799985e-05,0,7.46468086249909e-06,1.19434893799985e-05
"46905","2020/11/01","SB",669821,0,0,4,0,8,0,5,8,1.19434893799985e-05,0,7.46468086249909e-06,1.19434893799985e-05
"46904","2020/11/02","SB",669821,0,0,4,0,8,0,5,8,1.19434893799985e-05,0,7.46468086249909e-06,1.19434893799985e-05
"46903","2020/11/03","SB",669821,0,0,4,0,8,0,5,6,1.19434893799985e-05,0,7.46468086249909e-06,8.9576170349989e-06
"46902","2020/11/04","SB",669821,5,0,5,0,13,0,10,10,1.94081702424976e-05,7.46468086249909e-06,1.49293617249982e-05,1.49293617249982e-05
"46901","2020/11/05","SB",669821,0,0,5,0,13,0,10,10,1.94081702424976e-05,0,1.49293617249982e-05,1.49293617249982e-05
"46900","2020/11/06","SB",669821,0,0,5,0,13,0,9,10,1.94081702424976e-05,0,1.34364255524984e-05,1.49293617249982e-05
"46899","2020/11/07","SB",669821,0,0,5,0,13,0,9,10,1.94081702424976e-05,0,1.34364255524984e-05,1.49293617249982e-05
"46898","2020/11/08","SB",669821,0,0,5,0,13,0,9,10,1.94081702424976e-05,0,1.34364255524984e-05,1.49293617249982e-05
"46897","2020/11/09","SB",669821,0,0,5,0,13,0,5,10,1.94081702424976e-05,0,7.46468086249909e-06,1.49293617249982e-05
"46896","2020/11/10","SB",669821,0,0,5,0,13,0,5,10,1.94081702424976e-05,0,7.46468086249909e-06,1.49293617249982e-05
"46895","2020/11/11","SB",669821,3,0,3,0,16,0,8,13,2.38869787599971e-05,4.47880851749945e-06,1.19434893799985e-05,1.94081702424976e-05
"46894","2020/11/12","SB",669821,0,0,3,0,16,0,8,12,2.38869787599971e-05,0,1.19434893799985e-05,1.79152340699978e-05
"46893","2020/11/13","SB",669821,0,0,3,0,16,0,8,12,2.38869787599971e-05,0,1.19434893799985e-05,1.79152340699978e-05
"46892","2020/11/14","SB",669821,0,0,3,0,16,0,8,12,2.38869787599971e-05,0,1.19434893799985e-05,1.79152340699978e-05
"46891","2020/11/15","SB",669821,0,0,3,0,16,0,8,8,2.38869787599971e-05,0,1.19434893799985e-05,1.19434893799985e-05
"46890","2020/11/16","SB",669821,0,0,3,0,16,0,3,8,2.38869787599971e-05,0,4.47880851749945e-06,1.19434893799985e-05
"46889","2020/11/17","SB",669821,0,0,3,0,16,0,3,8,2.38869787599971e-05,0,4.47880851749945e-06,1.19434893799985e-05
"46888","2020/11/18","SB",669821,0,0,0,0,16,0,3,8,2.38869787599971e-05,0,4.47880851749945e-06,1.19434893799985e-05
"46887","2020/11/19","SB",669821,0,0,0,0,16,0,3,8,2.38869787599971e-05,0,4.47880851749945e-06,1.19434893799985e-05
"46886","2020/11/20","SB",669821,0,0,0,0,16,0,3,8,2.38869787599971e-05,0,4.47880851749945e-06,1.19434893799985e-05
"46885","2020/11/21","SB",669821,0,0,0,0,16,0,3,8,2.38869787599971e-05,0,4.47880851749945e-06,1.19434893799985e-05
"46884","2020/11/22","SB",669821,0,0,0,0,16,0,3,3,2.38869787599971e-05,0,4.47880851749945e-06,4.47880851749945e-06
"46883","2020/11/23","SB",669821,0,0,0,0,16,0,0,3,2.38869787599971e-05,0,0,4.47880851749945e-06
"46882","2020/11/24","SB",669821,0,0,0,0,16,0,0,3,2.38869787599971e-05,0,0,4.47880851749945e-06
"46881","2020/11/25","SB",669821,1,0,1,0,17,0,1,4,2.53799149324969e-05,1.49293617249982e-06,1.49293617249982e-06,5.97174468999927e-06
