"","date","ccaa","reg_code","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"1",2020-01-31,"C. Valenciana","ESVC",4,0,4,0,4,4,0,NA,NA,NA,7.99397414229154e-07,7.99397414229154e-07,0,5003769
"2",2020-02-01,"C. Valenciana","ESVC",1,0,5,0,1,5,0,0,NA,NA,1.99849353557289e-07,9.99246767786443e-07,0,5003769
"3",2020-02-02,"C. Valenciana","ESVC",0,0,5,0,0,5,0,0,NA,NA,0,9.99246767786443e-07,0,5003769
"4",2020-02-03,"C. Valenciana","ESVC",5,0,10,0,5,10,0,0,0,NA,9.99246767786443e-07,1.99849353557289e-06,0,5003769
"5",2020-02-04,"C. Valenciana","ESVC",1,0,11,0,1,11,0,0,0,NA,1.99849353557289e-07,2.19834288913017e-06,0,5003769
"6",2020-02-05,"C. Valenciana","ESVC",4,0,15,0,4,15,0,0,0,NA,7.99397414229154e-07,2.99774030335933e-06,0,5003769
"7",2020-02-06,"C. Valenciana","ESVC",2,0,17,0,2,17,0,0,0,NA,3.99698707114577e-07,3.3974390104739e-06,0,5003769
"8",2020-02-07,"C. Valenciana","ESVC",1,0,18,0,1,18,0,0,0,NA,1.99849353557289e-07,3.59728836403119e-06,0,5003769
"9",2020-02-08,"C. Valenciana","ESVC",0,0,18,0,0,18,0,0,0,NA,0,3.59728836403119e-06,0,5003769
"10",2020-02-09,"C. Valenciana","ESVC",0,0,18,0,0,18,0,0,0,NA,0,3.59728836403119e-06,0,5003769
"11",2020-02-10,"C. Valenciana","ESVC",4,0,22,0,4,22,0,0,0,NA,7.99397414229154e-07,4.39668577826035e-06,0,5003769
"12",2020-02-11,"C. Valenciana","ESVC",1,0,23,0,1,23,0,0,0,NA,1.99849353557289e-07,4.59653513181764e-06,0,5003769
"13",2020-02-12,"C. Valenciana","ESVC",1,0,24,0,1,24,0,0,0,NA,1.99849353557289e-07,4.79638448537492e-06,0,5003769
"14",2020-02-13,"C. Valenciana","ESVC",2,1,26,1,13.9828019841918,37.9828019841918,11.9828019841918,3.63279011869839e-05,6.2133274908641e-06,0.000212400908626134,1.95371480307263e-05,7.59083842283523e-06,2.39475523034573e-06,5003769
"15",2020-02-14,"C. Valenciana","ESVC",2,0,28,1,12.4911008733981,50.4739028575899,22.4739028575899,3.49487380867448e-05,5.78533461974552e-06,0.000211122497510717,1.55910076014107e-05,1.00871768576027e-05,4.49139495799864e-06,5003769
"16",2020-02-15,"C. Valenciana","ESVC",4,0,32,1,22.5101742672315,72.9840771248213,40.9840771248213,3.59891502061449e-05,5.88317891218824e-06,0.000220156305271822,2.53163138396841e-05,1.45858206333708e-05,8.1906413195376e-06,5003769
"17",2020-02-16,"C. Valenciana","ESVC",1,0,33,1,5.09233080417513,78.0764079289965,45.0764079289965,3.35840676373708e-05,5.43121183761695e-06,0.000207668128733197,5.18246006543287e-06,1.56035196526851e-05,9.00849098529458e-06,5003769
"18",2020-02-17,"C. Valenciana","ESVC",6,0,39,1,27.7210823127322,105.797490241729,66.7974902417287,3.60102624707015e-05,5.7225497866917e-06,0.000226601611439798,2.55959858988053e-05,2.1143560032793e-05,1.33494352440588e-05,5003769
"19",2020-02-18,"C. Valenciana","ESVC",2,0,41,1,8.39692706012547,110.194417301854,73.1944173018542,3.44014691190925e-05,5.42763716444659e-06,0.000218043513539199,7.04552748668727e-06,2.20222830633976e-05,1.4627856981778e-05,5003769
"20",2020-02-19,"C. Valenciana","ESVC",2,0,43,1,7.62482149457328,116.819238796427,78.8192387964274,3.27620364036241e-05,5.10662552720482e-06,0.000210187926174391,5.80941114828709e-06,2.33462493565205e-05,1.57519739213436e-05,5003769
"21",2020-02-20,"C. Valenciana","ESVC",6,0,49,1,20.8318564158066,137.651095212234,93.651095212234,3.39997364777938e-05,5.2477353087518e-06,0.000220282085994611,1.44546454791972e-05,2.75094823946177e-05,1.8716110838097e-05,5003769
"22",2020-02-21,"C. Valenciana","ESVC",3,0,52,1,9.50957620139953,142.160671413634,100.160671413634,3.29416993785268e-05,5.04333319322504e-06,0.000215166342648742,6.02426154699416e-06,2.84107182832848e-05,2.00170454338787e-05,5003769
"23",2020-02-22,"C. Valenciana","ESVC",2,0,54,1,5.79171210072647,146.95238351436,103.95238351436,3.1251687821643e-05,4.75208700737456e-06,0.000205524012962258,3.35186626897658e-06,2.93683388490476e-05,2.07748166460842e-05,5003769
"24",2020-02-23,"C. Valenciana","ESVC",5,0,59,1,13.2678641224121,156.220247636772,112.220247636772,3.128857400181e-05,4.73014606291504e-06,0.000206965038720904,7.03614488881445e-06,3.12205155027684e-05,2.24271439462477e-05,5003769
"25",2020-02-24,"C. Valenciana","ESVC",15,0,74,1,36.6093388104189,190.829586447191,133.829586447191,3.60940066307484e-05,5.4171544593623e-06,0.00024049107782204,1.78564556455483e-05,3.81371694910758e-05,2.67457563383104e-05,5003769
"26",2020-02-25,"C. Valenciana","ESVC",10,0,84,1,22.3819101844916,212.211496631683,146.211496631683,3.75732863666826e-05,5.61619189473905e-06,0.000251371725691067,1.0011451438039e-05,4.24103304192665e-05,2.92202730844854e-05,5003769
"27",2020-02-26,"C. Valenciana","ESVC",9,0,93,1,18.3000144689663,230.511511100649,155.511511100649,3.77915426376901e-05,5.61050250609319e-06,0.000254558427410963,7.43640620509985e-06,4.60675764809784e-05,3.10788749641818e-05,5003769
"28",2020-02-27,"C. Valenciana","ESVC",15,0,108,1,27.515076715734,258.026587816383,168.026587816383,3.95918661219742e-05,5.84586283119623e-06,0.000268141061171558,1.00867892006036e-05,5.15664467756971e-05,3.35800049555411e-05,5003769
"29",2020-02-28,"C. Valenciana","ESVC",28,0,136,1,46.1058821650653,300.132469981448,186.132469981448,4.47548350514016e-05,6.5788203146758e-06,0.000304461159398131,1.51725084646828e-05,5.99812801073447e-05,3.71984538018138e-05,5003769
"30",2020-02-29,"C. Valenciana","ESVC",17,0,153,1,24.9004530369683,324.032923018417,194.032923018417,4.47870549844957e-05,6.55369919573586e-06,0.000306068410263529,7.28900626997094e-06,6.47577701965092e-05,3.87773542340617e-05,5003769
"31",2020-03-01,"C. Valenciana","ESVC",44,0,197,1,56.7342750027034,379.76719802112,206.76719802112,5.07646980048828e-05,7.39135961458112e-06,0.000348657716293919,1.46197885128843e-05,7.58962290267836e-05,4.13222908613727e-05,5003769
"32",2020-03-02,"C. Valenciana","ESVC",46,0,243,1,51.6819765026596,417.466372539588,200.466372539588,5.45620028585334e-05,7.90956849654955e-06,0.000376381108177177,1.16044121385711e-05,8.34303846839428e-05,4.00630749620112e-05,5003769
"33",2020-03-03,"C. Valenciana","ESVC",37,0,280,1,37,441.97527166619,189.97527166619,5.39982093433763e-05,7.79275710133286e-06,0.000374168805003864,7.39442608161967e-06,8.8328472330795e-05,3.79664352343583e-05,5003769
"34",2020-03-04,"C. Valenciana","ESVC",38,0,318,1,38,457.465097398958,171.465097398958,5.2159615152653e-05,7.49841581200043e-06,0.000362826698476602,7.59427543517696e-06,9.14241039902038e-05,3.42671888728193e-05,5003769
"35",2020-03-05,"C. Valenciana","ESVC",56,0,374,1,56,508.372766594783,167.372766594783,5.21107372708306e-05,7.46576330945048e-06,0.000363730917570358,1.11915637992082e-05,0.000101597968770098,3.34493392070623e-05,5003769
"36",2020-03-06,"C. Valenciana","ESVC",78,0,452,1,78,558.651684282051,145.651684282051,5.36156014494186e-05,7.66003212662833e-06,0.000375276848877683,1.55882495774685e-05,0.000111646177967458,2.91083949482981e-05,5003769
"37",2020-03-07,"C. Valenciana","ESVC",80,0,532,1,80,630.254757221925,139.254757221925,5.37142580353392e-05,7.6560430658828e-06,0.000376855444967944,1.59879482845831e-05,0.000125956005807208,2.78299732105789e-05,5003769
"38",2020-03-08,"C. Valenciana","ESVC",118,0,650,1,118,740.629935727352,133.629935727352,5.57545091545676e-05,7.93010620532997e-06,0.000391995417284253,2.358222371976e-05,0.000148014413880287,2.67058562710133e-05,5003769
"39",2020-03-09,"C. Valenciana","ESVC",186,0,836,1,186,905.798079311546,118.798079311545,6.07473209446863e-05,8.62515327964352e-06,0.000427845961957123,3.71719797616557e-05,0.000181023160603846,2.37417193542598e-05,5003769
"40",2020-03-10,"C. Valenciana","ESVC",307,0,1143,1,307,1203.28850311015,112.288503110146,6.98115605489703e-05,9.89649019642631e-06,0.000492462872144556,6.13537515420876e-05,0.00024047642948948,2.24407847584782e-05,5003769
"41",2020-03-11,"C. Valenciana","ESVC",294,0,1437,1,294,1491.49679100942,108.496791009419,7.25585883845136e-05,1.02710999966564e-05,0.000512578862056363,5.87557099458428e-05,0.000298074669516003,2.16830135462727e-05,5003769
"42",2020-03-12,"C. Valenciana","ESVC",390,0,1827,1,390,1868.22892688701,100.228926887007,7.48884744498704e-05,1.05873819920796e-05,0.000529713918854015,7.79412478873425e-05,0.000373364343335395,2.00306862461091e-05,5003769
