"","date","ccaa","reg_code","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"1",2020-01-31,"Canarias","ESCN",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2153389
"2",2020-02-01,"Canarias","ESCN",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2153389
"3",2020-02-02,"Canarias","ESCN",1,0,1,0,1,1,0,NA,NA,NA,4.64384279849112e-07,4.64384279849112e-07,0,2153389
"4",2020-02-03,"Canarias","ESCN",0,0,1,0,0,1,0,0,NA,NA,0,4.64384279849112e-07,0,2153389
"5",2020-02-04,"Canarias","ESCN",1,0,2,0,1,2,0,0,NA,NA,4.64384279849112e-07,9.28768559698224e-07,0,2153389
"6",2020-02-05,"Canarias","ESCN",0,0,2,0,0,2,0,0,NA,NA,0,9.28768559698224e-07,0,2153389
"7",2020-02-06,"Canarias","ESCN",0,0,2,0,0,2,0,0,NA,NA,0,9.28768559698224e-07,0,2153389
"8",2020-02-07,"Canarias","ESCN",0,0,2,0,0,2,0,0,NA,NA,0,9.28768559698224e-07,0,2153389
"9",2020-02-08,"Canarias","ESCN",0,0,2,0,0,2,0,0,0,NA,0,9.28768559698224e-07,0,2153389
"10",2020-02-09,"Canarias","ESCN",0,0,2,0,0,2,0,0,0,NA,0,9.28768559698224e-07,0,2153389
"11",2020-02-10,"Canarias","ESCN",0,0,2,0,0,2,0,0,0,NA,0,9.28768559698224e-07,0,2153389
"12",2020-02-11,"Canarias","ESCN",0,0,2,0,0,2,0,0,0,NA,0,9.28768559698224e-07,0,2153389
"13",2020-02-12,"Canarias","ESCN",1,0,3,0,1,3,0,0,0,NA,4.64384279849112e-07,1.39315283954734e-06,0,2153389
"14",2020-02-13,"Canarias","ESCN",0,0,3,0,0,3,0,0,0,NA,0,1.39315283954734e-06,0,2153389
"15",2020-02-14,"Canarias","ESCN",1,0,4,0,1,4,0,0,0,NA,4.64384279849112e-07,1.85753711939645e-06,0,2153389
"16",2020-02-15,"Canarias","ESCN",0,0,4,0,0,4,0,0,0,NA,0,1.85753711939645e-06,0,2153389
"17",2020-02-16,"Canarias","ESCN",2,0,6,0,2,6,0,0,0,NA,9.28768559698224e-07,2.78630567909467e-06,0,2153389
"18",2020-02-17,"Canarias","ESCN",0,0,6,0,0,6,0,0,0,NA,0,2.78630567909467e-06,0,2153389
"19",2020-02-18,"Canarias","ESCN",1,0,7,0,1,7,0,0,0,NA,4.64384279849112e-07,3.25068995894379e-06,0,2153389
"20",2020-02-19,"Canarias","ESCN",1,0,8,0,1,8,0,0,0,NA,4.64384279849112e-07,3.7150742387929e-06,0,2153389
"21",2020-02-20,"Canarias","ESCN",1,0,9,0,1,8,0,0,0,NA,4.64384279849112e-07,3.7150742387929e-06,0,2153389
"22",2020-02-21,"Canarias","ESCN",0,0,9,0,0,8,0,0,0,NA,0,3.7150742387929e-06,0,2153389
"23",2020-02-22,"Canarias","ESCN",0,0,9,0,0,7,0,0,0,NA,0,3.25068995894379e-06,0,2153389
"24",2020-02-23,"Canarias","ESCN",2,0,11,0,2,9,0,0,0,NA,9.28768559698224e-07,4.17945851864201e-06,0,2153389
"25",2020-02-24,"Canarias","ESCN",0,0,11,0,0,9,0,0,0,NA,0,4.17945851864201e-06,0,2153389
"26",2020-02-25,"Canarias","ESCN",2,0,13,0,2,11,0,0,0,NA,9.28768559698224e-07,5.10822707834024e-06,0,2153389
"27",2020-02-26,"Canarias","ESCN",7,0,20,0,7,18,0,0,0,NA,3.25068995894379e-06,8.35891703728402e-06,0,2153389
"28",2020-02-27,"Canarias","ESCN",1,0,21,0,1,19,0,0,0,NA,4.64384279849112e-07,8.82330131713313e-06,0,2153389
"29",2020-02-28,"Canarias","ESCN",8,0,29,0,8,27,0,0,0,NA,3.7150742387929e-06,1.2538375555926e-05,0,2153389
"30",2020-02-29,"Canarias","ESCN",6,0,35,0,6,33,0,0,0,NA,2.78630567909467e-06,1.53246812350207e-05,0,2153389
"31",2020-03-01,"Canarias","ESCN",7,0,42,0,7,39,0,0,0,NA,3.25068995894379e-06,1.81109869141154e-05,0,2153389
"32",2020-03-02,"Canarias","ESCN",12,0,54,0,12,51,0,0,0,NA,5.57261135818935e-06,2.36835982723047e-05,0,2153389
"33",2020-03-03,"Canarias","ESCN",8,0,62,0,8,58,0,0,0,NA,3.7150742387929e-06,2.69342882312485e-05,0,2153389
"34",2020-03-04,"Canarias","ESCN",14,0,76,0,14,72,0,0,0,NA,6.50137991788757e-06,3.34356681491361e-05,0,2153389
"35",2020-03-05,"Canarias","ESCN",16,0,92,0,16,86,0,0,0,NA,7.4301484775858e-06,3.99370480670237e-05,0,2153389
"36",2020-03-06,"Canarias","ESCN",25,0,117,0,25,111,0,0,0,NA,1.16096069962278e-05,5.15466550632515e-05,0,2153389
"37",2020-03-07,"Canarias","ESCN",19,0,136,0,19,129,0,0,0,NA,8.82330131713313e-06,5.99055721005355e-05,0,2153389
"38",2020-03-08,"Canarias","ESCN",34,0,170,0,34,162,0,0,0,NA,1.57890655148698e-05,7.52302533355562e-05,0,2153389
"39",2020-03-09,"Canarias","ESCN",47,0,217,0,47,208,0,0,0,NA,2.18260611529083e-05,9.65919302086153e-05,0,2153389
"40",2020-03-10,"Canarias","ESCN",55,0,272,0,55,263,0,0,0,NA,2.55411353917012e-05,0.000122133065600317,0,2153389
"41",2020-03-11,"Canarias","ESCN",59,0,331,0,59,322,0,0,0,NA,2.73986725110976e-05,0.000149531738111414,0,2153389
"42",2020-03-12,"Canarias","ESCN",73,0,404,0,73,393,0,0,0,NA,3.39000524289852e-05,0.000182503021980701,0,2153389
"43",2020-03-13,"Canarias","ESCN",109,1,513,1,109,502,0,0.000162804033896164,2.33161978104442e-05,0.00113676996860057,5.06178865035532e-05,0.000233120908484254,0,2153389
"44",2020-03-14,"Canarias","ESCN",97,0,610,1,97,597,0,0.000156882364721909,2.23889737370741e-05,0.0010992945299669,4.50452751453639e-05,0.00027723741506992,0,2153389
"45",2020-03-15,"Canarias","ESCN",91,1,701,2,91,681,0,0.000292182121990294,0.000110792793639518,0.000770541021724906,4.22589694662692e-05,0.000316245694577245,0,2153389
"46",2020-03-16,"Canarias","ESCN",133,1,834,3,146.046083301484,826.046083301484,13.0460833014837,0.00042528673197317,0.000223059771233309,0.000810853536665918,7.44741744421695e-05,0.000383602815516139,6.05839599881102e-06,2153389
"47",2020-03-17,"Canarias","ESCN",93,1,927,4,112.061775472248,930.107858773732,32.1078587737321,0.000518718568145147,0.000319770888131872,0.000841442929687796,6.27060665768799e-05,0.000431927468178639,1.49103848741366e-05,2153389
"48",2020-03-18,"Canarias","ESCN",117,0,1044,4,117.190469577193,1041.29832835093,32.2983283509251,0.000485606443930381,0.000298954390949318,0.000788794630638784,5.45100068907205e-05,0.000483562574319329,1.49988359515745e-05,2153389
"49",2020-03-19,"Canarias","ESCN",78,3,1122,7,115.062095059834,1149.36042341076,69.3604234107593,0.000768613558806035,0.000583122042522563,0.00101311005192814,7.8822002110176e-05,0.000533744912512676,3.2209890275635e-05,2153389
"50",2020-03-20,"Canarias","ESCN",117,3,1239,10,210.277895084735,1347.63831849549,162.638318495494,0.00103408580221146,0.000852562962358923,0.00125425744906468,0.00017550071495241,0.000625822050031598,7.55266784104005e-05,2153389
"51",2020-03-21,"Canarias","ESCN",86,0,1325,10,133.589919046674,1473.22823754217,210.228237542168,0.000955803515300676,0.000787504337870897,0.00116007025730301,9.63665767800333e-05,0.000684144034144397,9.7626688694968e-05,2153389
"52",2020-03-22,"Canarias","ESCN",75,4,1400,14,142.643409522597,1601.87164706477,277.871647064765,0.00123650533078563,0.00107688964094712,0.00141977912585043,0.000125985240197235,0.000743884011232882,0.000129039224712658,2153389
"53",2020-03-23,"Canarias","ESCN",97,4,1497,18,209.879302117078,1795.75094918184,390.750949181843,0.00150417091657323,0.00135082280587591,0.00167492741196183,0.000210884664151767,0.00083391851132417,0.000181458598136167,2153389
"54",2020-03-24,"Canarias","ESCN",63,5,1560,23,155.781379936914,1926.53232911876,483.532329118757,0.00179133621174621,0.00164668299002444,0.00194869652686802,0.000178882581408198,0.000894651328263847,0.000224544812441578,2153389
"55",2020-03-25,"Canarias","ESCN",55,6,1615,29,154.836939940006,2062.36926905876,583.369269058763,0.0021113582358118,0.00197483154195973,0.00225732347555406,0.000202424921579089,0.000957731867794794,0.000270907517897957,2153389
"56",2020-03-26,"Canarias","ESCN",62,9,1677,38,208.459413834377,2236.82868289314,729.828682893139,0.00261842654502222,0.00248804759263375,0.00275563763007417,0.000325483400562734,0.00103874807705117,0.000338920967318557,2153389
"57",2020-03-27,"Canarias","ESCN",71,10,1748,48,277.246617001969,2467.07529989511,936.075299895108,0.00316976338829161,0.00304388266487451,0.00330084994855349,0.000502749528661639,0.00114567098647532,0.000434698654026331,2153389
"58",2020-03-28,"Canarias","ESCN",36,5,1784,53,143.778737799335,2555.85403769444,1043.85403769444,0.0033087543535899,0.00318909949446825,0.00343289865725107,0.000266663971214804,0.00118689843669418,0.000484749405562322,2153389
"59",2020-03-29,"Canarias","ESCN",42,5,1826,58,171.162407575962,2668.0164452704,1173.0164452704,0.00345571071187596,0.0033409213136786,0.00357444411374817,0.000323925391747388,0.00123898489556249,0.000544730397188062,2153389
"60",2020-03-30,"Canarias","ESCN",51,4,1877,62,208.486874318106,2803.50331958851,1330.50331958851,0.00356328307170319,0.00345203314140773,0.00367811829405227,0.000395789957341511,0.00130190287012171,0.000617864825903964,2153389
"61",2020-03-31,"Canarias","ESCN",28,7,1905,69,120.218389285775,2814.72170887429,1422.72170887429,0.00379826588941233,0.0036911266273784,0.00390851499367817,0.000239696276800131,0.00130711251375125,0.000660689596201283,2153389
"62",2020-04-01,"Canarias","ESCN",53,7,1958,76,237.729276252968,2955.45098512725,1607.45098512725,0.00407846740520746,0.00397346458634096,0.00418624502972035,0.000495184425158984,0.00137246497735767,0.000746474968121066,2153389
"63",2020-04-02,"Canarias","ESCN",34,7,1992,83,158.679536400263,3023.13052152752,1732.13052152752,0.00431726641818089,0.00421495550752694,0.00442206075301811,0.000343906543048879,0.00140389429012943,0.000804374184844223,2153389
