"","date","ccaa","reg_code","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"1",2020-01-31,"Castilla La Mancha","ESCM",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2032863
"2",2020-02-01,"Castilla La Mancha","ESCM",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2032863
"3",2020-02-02,"Castilla La Mancha","ESCM",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2032863
"4",2020-02-03,"Castilla La Mancha","ESCM",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2032863
"5",2020-02-04,"Castilla La Mancha","ESCM",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2032863
"6",2020-02-05,"Castilla La Mancha","ESCM",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2032863
"7",2020-02-06,"Castilla La Mancha","ESCM",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2032863
"8",2020-02-07,"Castilla La Mancha","ESCM",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2032863
"9",2020-02-08,"Castilla La Mancha","ESCM",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2032863
"10",2020-02-09,"Castilla La Mancha","ESCM",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2032863
"11",2020-02-10,"Castilla La Mancha","ESCM",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2032863
"12",2020-02-11,"Castilla La Mancha","ESCM",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2032863
"13",2020-02-12,"Castilla La Mancha","ESCM",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2032863
"14",2020-02-13,"Castilla La Mancha","ESCM",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2032863
"15",2020-02-14,"Castilla La Mancha","ESCM",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2032863
"16",2020-02-15,"Castilla La Mancha","ESCM",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2032863
"17",2020-02-16,"Castilla La Mancha","ESCM",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2032863
"18",2020-02-17,"Castilla La Mancha","ESCM",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2032863
"19",2020-02-18,"Castilla La Mancha","ESCM",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2032863
"20",2020-02-19,"Castilla La Mancha","ESCM",0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2032863
"21",2020-02-20,"Castilla La Mancha","ESCM",2,0,2,0,2,2,0,NA,NA,NA,9.83834129501103e-07,9.83834129501103e-07,0,2032863
"22",2020-02-21,"Castilla La Mancha","ESCM",0,0,2,0,0,2,0,0,NA,NA,0,9.83834129501103e-07,0,2032863
"23",2020-02-22,"Castilla La Mancha","ESCM",0,0,2,0,0,2,0,0,NA,NA,0,9.83834129501103e-07,0,2032863
"24",2020-02-23,"Castilla La Mancha","ESCM",0,0,2,0,0,2,0,0,NA,NA,0,9.83834129501103e-07,0,2032863
"25",2020-02-24,"Castilla La Mancha","ESCM",4,0,6,0,4,6,0,0,NA,NA,1.96766825900221e-06,2.95150238850331e-06,0,2032863
"26",2020-02-25,"Castilla La Mancha","ESCM",4,0,10,0,4,10,0,0,0,NA,1.96766825900221e-06,4.91917064750551e-06,0,2032863
"27",2020-02-26,"Castilla La Mancha","ESCM",5,0,15,0,5,15,0,0,0,NA,2.45958532375276e-06,7.37875597125827e-06,0,2032863
"28",2020-02-27,"Castilla La Mancha","ESCM",9,0,24,0,9,24,0,0,0,NA,4.42725358275496e-06,1.18060095540132e-05,0,2032863
"29",2020-02-28,"Castilla La Mancha","ESCM",11,0,35,0,11,35,0,0,0,NA,5.41108771225606e-06,1.72170972662693e-05,0,2032863
"30",2020-02-29,"Castilla La Mancha","ESCM",15,0,50,0,15,50,0,0,0,NA,7.37875597125827e-06,2.45958532375276e-05,0,2032863
"31",2020-03-01,"Castilla La Mancha","ESCM",67,0,117,0,67,117,0,0,0,NA,3.29584433382869e-05,5.75542965758145e-05,0,2032863
"32",2020-03-02,"Castilla La Mancha","ESCM",62,0,179,0,62,179,0,0,0,NA,3.04988580145342e-05,8.80531545903487e-05,0,2032863
"33",2020-03-03,"Castilla La Mancha","ESCM",48,0,227,0,48,227,0,0,0,NA,2.36120191080265e-05,0.000111665173698375,0,2032863
"34",2020-03-04,"Castilla La Mancha","ESCM",60,1,287,1,145.668188077932,372.668188077932,85.6681880779321,0.000342757726240992,5.14426554021158e-05,0.00228376350286659,0.000173968281990374,0.000183321841205203,4.21416436217945e-05,2032863
"35",2020-03-05,"Castilla La Mancha","ESCM",77,0,364,1,123.209811621616,495.877999699548,131.877999699548,0.000286515314711948,4.20751813943725e-05,0.00195105577311821,9.69821372317777e-05,0.000243930850086576,6.48730385173757e-05,2032863
"36",2020-03-06,"Castilla La Mancha","ESCM",101,0,465,1,112.714203544882,608.59220324443,143.59220324443,0.000255271373029949,3.69879261793693e-05,0.00176174986325515,6.18767946212455e-05,0.000299376890250071,7.06354551410644e-05,2032863
"37",2020-03-07,"Castilla La Mancha","ESCM",141,0,606,1,141,749.59220324443,143.59220324443,0.000241214139732783,3.46595523889238e-05,0.00167873665978505,6.93603061298277e-05,0.000368737196379899,7.06354551410644e-05,2032863
"38",2020-03-08,"Castilla La Mancha","ESCM",161,0,767,1,161,910.59220324443,143.59220324443,0.000226701606176023,3.23930371243427e-05,0.00158656374348324,7.91986474248388e-05,0.000447935843804737,7.06354551410644e-05,2032863
"39",2020-03-09,"Castilla La Mancha","ESCM",208,1,975,2,208,1116.59220324443,143.59220324443,0.000434612272823179,0.000164813546426377,0.00114606979695633,0.000102318749468115,0.000549270759143351,7.06354551410644e-05,2032863
"40",2020-03-10,"Castilla La Mancha","ESCM",291,0,1266,2,291,1407.59220324443,143.59220324443,0.000430729255542936,0.000162865312437563,0.00113914797941825,0.00014314786584241,0.000692418624985761,7.06354551410644e-05,2032863
"41",2020-03-11,"Castilla La Mancha","ESCM",324,2,1590,4,344.631834571047,1752.22403781548,164.224037815477,0.000831954154216178,0.000512380406128575,0.00135084735176987,0.000180325714746242,0.000861948905467548,8.0784606643673e-05,2032863
"42",2020-03-12,"Castilla La Mancha","ESCM",454,1,2044,5,466.588481640336,2218.81251945581,176.812519455813,0.00103335832041541,0.00070080676792368,0.00152371447772327,0.000235887030192287,0.00109147174180248,8.69770955818532e-05,2032863
"43",2020-03-13,"Castilla La Mancha","ESCM",628,5,2672,10,1002.32487544488,3217.13739490069,551.13739490069,0.00209786340584551,0.00172866094425339,0.00254591907349797,0.000786953846169335,0.00158256478419878,0.000271113889573813,2032863
"44",2020-03-14,"Castilla La Mancha","ESCM",605,8,3277,18,1350.77313148455,4563.91052638524,1296.91052638524,0.00359911205951221,0.00323252946515778,0.00400726667971577,0.00148354710625301,0.00224506546992357,0.000637972419383521,2032863
"45",2020-03-15,"Castilla La Mancha","ESCM",774,11,4051,29,2168.56230748702,6727.47283387226,2691.47283387226,0.00558322430641756,0.00522212326609794,0.00596929487630888,0.00298878543202727,0.00330935868962751,0.00132398141629429,2032863
"46",2020-03-16,"Castilla La Mancha","ESCM",809,12,4860,41,2513.2230840103,9231.69591788255,4395.69591788255,0.00742695301309198,0.00708139923211219,0.00778936891575642,0.00384065632846967,0.00454122875859443,0.00216231783346077,2032863
"47",2020-03-17,"Castilla La Mancha","ESCM",745,20,5605,61,2725.40025254689,11946.0961704294,6376.09617042945,0.0100865239630616,0.00976497639842306,0.0104186596573695,0.00490451649531638,0.00587648856338545,0.00313651051272488,2032863
"48",2020-03-18,"Castilla La Mancha","ESCM",791,23,6396,84,3194.96000239731,15126.0561728268,8780.05617282675,0.0127083534708123,0.012407948821586,0.0130160311153238,0.00634813649711889,0.00744076515378889,0.0043190594608819,2032863
"49",2020-03-19,"Castilla La Mancha","ESCM",745,24,7141,108,3151.39823902321,18210.45441185,11186.45441185,0.0148592858359706,0.0145799426990201,0.0151439810233216,0.0065575587756085,0.00895803328205096,0.00550280781924309,2032863
