"","time_value","real_date","err0","err1","err2","strawman","case_model","case_fb_model","lead","case_sae","fb_sae"
"1",2020-05-14,2020-05-21,341.000001000089,NA,NA,1092.42857142862,NA,NA,7,NA,NA
"2",2020-05-15,2020-05-22,332.571429571378,52.1696400936755,52.1696400936755,1034.00000000008,649.258931335031,649.258931335031,7,0.156867474036818,0.156867474036818
"3",2020-05-16,2020-05-23,275.285715285186,75.9078714527469,271.639568448402,957.142857142588,605.949271404655,953.496711305805,7,0.275742137125093,0.986755045269944
"4",2020-05-17,2020-05-24,275.000001000453,107.040093956609,89.2577382059667,927.428571428801,545.388477471738,563.170833222381,7,0.389236703880713,0.32457359229544
"5",2020-05-18,2020-05-25,277.428572428865,161.094830925816,680.249307831885,909.285714285778,470.762311931097,1312.1064506888,7,0.580671376114738,2.45197998849346
"6",2020-05-19,2020-05-26,257.142858143001,166.414726528834,4.18770896834474,867.428571428397,443.870987756562,614.473423253741,7,0.64716837842834,0.0162855348135545
"7",2020-05-20,2020-05-27,232.428572428649,24.3808568975426,590.977221395617,783.285714285719,526.476285959528,-40.1200785385466,7,0.104896126335875,2.54261864288237
"8",2020-05-21,2020-05-28,212.1428581429,37.717993445408,31.7440908921593,751.428571428536,577.003707731044,571.029805177796,7,0.177795254460092,0.149635444577524
"9",2020-05-22,2020-05-29,169.14285814285,59.8663314140747,51.2716473668943,701.428571428706,472.419382871782,583.557361652751,7,0.35393945728122,0.303126291762155
"10",2020-05-23,2020-05-30,169.00000100021,22.6708584053117,7.93513916075403,681.857142857402,490.186284451881,504.922003696439,7,0.134147090361755,0.0469534858804184
"11",2020-05-24,2020-05-31,175.714286714188,0.994604163135193,55.1539046687816,652.428571428347,477.708889877294,531.868190382941,7,0.00566034886368112,0.313884008523982
"12",2020-05-25,2020-06-01,180.285715285252,55.7232679559933,80.6672145098523,631.857142856913,507.294696527654,532.238643081513,7,0.309083101053384,0.447440965482033
"13",2020-05-26,2020-06-02,176.142858142383,121.307639893224,92.0423484107252,610.285714285397,555.450497036237,526.185205553739,7,0.688688949257118,0.522543743081106
"14",2020-05-27,2020-06-03,128.000001000098,40.670317080146,7.02690771544729,550.85714285707,382.186825776826,429.884050572419,7,0.317736849706079,0.0548977160980016
"15",2020-05-28,2020-06-04,154.000000999657,4.3697093033648,13.3492466701742,539.285714285636,389.655423589344,398.634960956153,7,0.0283747355519467,0.08668341937351
"16",2020-05-29,2020-06-05,206.428572428684,48.3888917562793,59.3299697698377,532.285714285856,374.246034613451,385.18711262701,7,0.234409855123115,0.287411616869727
"17",2020-05-30,2020-06-06,186.714286714463,66.2394811762674,34.3966478230983,512.857142857193,392.382338318997,360.539504965828,7,0.354763860558595,0.184220760116231
"18",2020-05-31,2020-06-07,171.428572428211,53.6998613969998,48.1011701098814,476.714285714159,358.985575682948,353.38688439583,7,0.31324918965587,0.280590157338122
"19",2020-06-01,2020-06-08,168.857143857472,65.0412774853135,46.2687173110892,451.571428571661,347.755563199502,328.983003025278,7,0.385185228172597,0.274011014601451
"20",2020-06-02,2020-06-09,136.857143857533,27.9921912647735,16.0240905969554,434.142857143013,325.277905550254,313.309804882436,7,0.204535842819525,0.11708625611562
"21",2020-06-03,2020-06-10,130.571429571028,18.4843648874993,3.67286850933954,422.857142856972,310.770079173444,288.612845776605,7,0.141565156697961,0.0281291896811284
"22",2020-06-04,2020-06-11,110.000001000299,16.348778661403,34.2587234617395,385.285714285979,291.634492947083,309.54443774742,7,0.148625259206667,0.311442937729123
"23",2020-06-05,2020-06-12,21.714286714235,14.1174925194779,19.2276685685064,325.857142857172,290.025364623459,284.91518857443,7,0.650147651878568,0.8854846959307
"24",2020-06-06,2020-06-13,72.7142867143911,28.8752037206564,10.6183613437662,326.142857142729,282.303775148995,264.046932772104,7,0.397104957297775,0.146028542994216
