"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"ES",2020-10-20,47026208,0.0590909090909091,0,440,6,0.0461731778673782,666,0.00493289621986906,666,0.0513122391136292,0.00297044202751609,"ESAN","ESAL",716820,0,0,0,0,20,1,8414240,0,0,0,0,0,0,0.0295631300932378,0.0262988207775308,0.00457389192933419,0.00447766001445169,478,478,0.0295631300932378,0.0262988207775308,0.00457389192933419,0.00447766001445169
"ES",2020-10-20,47026208,0.0590909090909091,0,440,6,0.0461731778673782,666,0.00493289621986906,666,0.0513122391136292,0.00297044202751609,"ESAN","ESCO",782979,0,0,0,0,0,0,8414240,0,0,0,0,0,0,0.0295631300932378,0.0262988207775308,0.00457389192933419,0.00447766001445169,478,478,0.0295631300932378,0.0262988207775308,0.00457389192933419,0.00447766001445169
"ES",2020-10-20,47026208,0.0590909090909091,0,440,6,0.0461731778673782,666,0.00493289621986906,666,0.0513122391136292,0.00297044202751609,"ESAN","ESGR",914678,0.129770992366412,0.108695652173913,0.0229007633587786,0.025,131,4,8414240,0,0,0,0,0,0,0.0295631300932378,0.0262988207775308,0.00457389192933419,0.00447766001445169,478,478,0.0295631300932378,0.0262988207775308,0.00457389192933419,0.00447766001445169
"ES",2020-10-20,47026208,0.0590909090909091,0,440,6,0.0461731778673782,666,0.00493289621986906,666,0.0513122391136292,0.00297044202751609,"ESAN","ESH",521870,0,0,0,0,52,2,8414240,0,0,0,0,0,0,0.0295631300932378,0.0262988207775308,0.00457389192933419,0.00447766001445169,478,478,0.0295631300932378,0.0262988207775308,0.00457389192933419,0.00447766001445169
"ES",2020-10-20,47026208,0.0590909090909091,0,440,6,0.0461731778673782,666,0.00493289621986906,666,0.0513122391136292,0.00297044202751609,"ESAN","ESCA",1240155,0,0,0,0,0,0,8414240,0,0,0,0,0,0,0.0295631300932378,0.0262988207775308,0.00457389192933419,0.00447766001445169,478,478,0.0295631300932378,0.0262988207775308,0.00457389192933419,0.00447766001445169
"ES",2020-10-20,47026208,0.0590909090909091,0,440,6,0.0461731778673782,666,0.00493289621986906,666,0.0513122391136292,0.00297044202751609,"ESAN","ESJ",633564,0.155555555555556,0.155555555555556,0.0111111111111111,0.0111111111111111,90,1,8414240,0,0,0,0,0,0,0.0295631300932378,0.0262988207775308,0.00457389192933419,0.00447766001445169,478,478,0.0295631300932378,0.0262988207775308,0.00457389192933419,0.00447766001445169
"ES",2020-10-20,47026208,0.0590909090909091,0,440,6,0.0461731778673782,666,0.00493289621986906,666,0.0513122391136292,0.00297044202751609,"ESAN","ESMA",1661785,0,0,0,0,0,0,8414240,0,0,0,0,0,0,0.0295631300932378,0.0262988207775308,0.00457389192933419,0.00447766001445169,478,478,0.0295631300932378,0.0262988207775308,0.00457389192933419,0.00447766001445169
"ES",2020-10-20,47026208,0.0590909090909091,0,440,6,0.0461731778673782,666,0.00493289621986906,666,0.0513122391136292,0.00297044202751609,"ESAN","ESSE",1942389,0.0162162162162162,0.012,0.00540540540540541,0.004,185,5,8414240,0,0,0,0,0,0,0.0295631300932378,0.0262988207775308,0.00457389192933419,0.00447766001445169,478,478,0.0295631300932378,0.0262988207775308,0.00457389192933419,0.00447766001445169
"ES",2020-10-20,47026208,0.0590909090909091,0,440,6,0.0461731778673782,666,0.00493289621986906,666,0.0513122391136292,0.00297044202751609,"ESAR","ESTE",134137,0,0,0,0,0,0,1319291,0,0,0,0,0,0,0.0121870130749521,0.0121870130749521,0,0,60,60,0.0121870130749521,0.0121870130749521,0,0
"ES",2020-10-20,47026208,0.0590909090909091,0,440,6,0.0461731778673782,666,0.00493289621986906,666,0.0513122391136292,0.00297044202751609,"ESAR","ESHU",220461,0,0,0,0,0,0,1319291,0,0,0,0,0,0,0.0121870130749521,0.0121870130749521,0,0,60,60,0.0121870130749521,0.0121870130749521,0,0
