"date","reg_code","reg_name","population","cases","deaths","hospital","icu","cases_prev_week","deaths_prev_week","hospital_prev_week","icu_prev_week"
2020-01-01,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-02,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-03,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-04,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-05,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-06,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-07,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-08,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-09,"ESCM","Castilla La Mancha",2032863,0,0,1,0,0,0,1,0
2020-01-10,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,1,0
2020-01-11,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,1,0
2020-01-12,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,1,0
2020-01-13,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,1,0
2020-01-14,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,1,0
2020-01-15,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,1,0
2020-01-16,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-01-17,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-01-18,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-01-19,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-01-20,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-01-21,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-01-22,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-01-23,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-01-24,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-01-25,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-01-26,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-01-27,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-01-28,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-01-29,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-01-30,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-01-31,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-02-01,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-02-02,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-02-03,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-02-04,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-02-05,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-02-06,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-02-07,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-02-08,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-02-09,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-02-10,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-02-11,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-02-12,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-02-13,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-02-14,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-02-15,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-02-16,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-02-17,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-02-18,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,0,0
2020-02-19,"ESCM","Castilla La Mancha",2032863,0,0,2,0,0,0,2,0
2020-02-20,"ESCM","Castilla La Mancha",2032863,0,0,1,0,0,0,3,0
2020-02-21,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,3,0
2020-02-22,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,3,0
2020-02-23,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,3,0
2020-02-24,"ESCM","Castilla La Mancha",2032863,0,0,2,1,0,0,5,1
2020-02-25,"ESCM","Castilla La Mancha",2032863,0,0,0,1,0,0,5,2
2020-02-26,"ESCM","Castilla La Mancha",2032863,0,0,0,0,0,0,3,2
2020-02-27,"ESCM","Castilla La Mancha",2032863,0,0,2,0,0,0,4,2
2020-02-28,"ESCM","Castilla La Mancha",2032863,0,0,3,0,0,0,7,2
2020-02-29,"ESCM","Castilla La Mancha",2032863,0,0,2,1,0,0,9,3
2020-03-01,"ESCM","Castilla La Mancha",2032863,3,0,1,0,3,0,10,3
2020-03-02,"ESCM","Castilla La Mancha",2032863,1,0,6,0,4,0,14,2
2020-03-03,"ESCM","Castilla La Mancha",2032863,5,0,5,1,9,0,19,2
2020-03-04,"ESCM","Castilla La Mancha",2032863,2,1,5,1,11,1,24,3
2020-03-05,"ESCM","Castilla La Mancha",2032863,3,0,6,0,14,1,28,3
2020-03-06,"ESCM","Castilla La Mancha",2032863,5,0,8,1,19,1,33,4
2020-03-07,"ESCM","Castilla La Mancha",2032863,5,0,9,0,24,1,40,3
2020-03-08,"ESCM","Castilla La Mancha",2032863,11,0,13,1,32,1,52,4
2020-03-09,"ESCM","Castilla La Mancha",2032863,15,1,29,3,46,2,75,7
2020-03-10,"ESCM","Castilla La Mancha",2032863,29,0,27,4,70,2,97,10
2020-03-11,"ESCM","Castilla La Mancha",2032863,48,1,32,6,116,2,124,15
2020-03-12,"ESCM","Castilla La Mancha",2032863,115,1,47,3,228,3,165,18
2020-03-13,"ESCM","Castilla La Mancha",2032863,143,5,58,8,366,8,215,25
2020-03-14,"ESCM","Castilla La Mancha",2032863,82,8,88,5,443,16,294,30
2020-03-15,"ESCM","Castilla La Mancha",2032863,146,11,105,10,578,27,386,39
2020-03-16,"ESCM","Castilla La Mancha",2032863,182,13,150,15,745,39,507,51
2020-03-17,"ESCM","Castilla La Mancha",2032863,188,20,149,11,904,59,629,58
2020-03-18,"ESCM","Castilla La Mancha",2032863,270,23,152,15,1126,81,749,67
2020-03-19,"ESCM","Castilla La Mancha",2032863,244,24,189,8,1255,104,891,72
2020-03-20,"ESCM","Castilla La Mancha",2032863,422,40,258,20,1534,139,1091,84
2020-03-21,"ESCM","Castilla La Mancha",2032863,377,47,245,15,1829,178,1248,94
2020-03-22,"ESCM","Castilla La Mancha",2032863,398,49,302,20,2081,216,1445,104
2020-03-23,"ESCM","Castilla La Mancha",2032863,581,85,391,23,2480,288,1686,112
2020-03-24,"ESCM","Castilla La Mancha",2032863,475,83,439,31,2767,351,1976,132
2020-03-25,"ESCM","Castilla La Mancha",2032863,613,104,421,29,3110,432,2245,146
2020-03-26,"ESCM","Castilla La Mancha",2032863,560,111,384,24,3426,519,2440,162
2020-03-27,"ESCM","Castilla La Mancha",2032863,757,95,362,20,3761,574,2544,162
2020-03-28,"ESCM","Castilla La Mancha",2032863,484,104,269,20,3868,631,2568,167
2020-03-29,"ESCM","Castilla La Mancha",2032863,500,67,248,15,3970,649,2514,162
2020-03-30,"ESCM","Castilla La Mancha",2032863,929,89,360,22,4318,653,2483,161
2020-03-31,"ESCM","Castilla La Mancha",2032863,649,90,282,13,4492,660,2326,143
2020-04-01,"ESCM","Castilla La Mancha",2032863,858,90,227,12,4737,646,2132,126
2020-04-02,"ESCM","Castilla La Mancha",2032863,524,77,203,8,4701,612,1951,110
2020-04-03,"ESCM","Castilla La Mancha",2032863,653,75,209,6,4597,592,1798,96
2020-04-04,"ESCM","Castilla La Mancha",2032863,410,94,137,10,4523,582,1666,86
2020-04-05,"ESCM","Castilla La Mancha",2032863,291,67,148,11,4314,582,1566,82
2020-04-06,"ESCM","Castilla La Mancha",2032863,588,71,202,6,3973,564,1408,66
2020-04-07,"ESCM","Castilla La Mancha",2032863,489,61,162,3,3813,535,1288,56
2020-04-08,"ESCM","Castilla La Mancha",2032863,425,88,123,1,3380,533,1184,45
2020-04-09,"ESCM","Castilla La Mancha",2032863,229,64,81,2,3085,520,1062,39
2020-04-10,"ESCM","Castilla La Mancha",2032863,367,54,89,5,2799,499,942,38
2020-04-11,"ESCM","Castilla La Mancha",2032863,208,56,83,4,2597,461,888,32
2020-04-12,"ESCM","Castilla La Mancha",2032863,130,43,57,7,2436,437,797,28
2020-04-13,"ESCM","Castilla La Mancha",2032863,194,54,81,3,2042,420,676,25
2020-04-14,"ESCM","Castilla La Mancha",2032863,325,66,112,2,1878,425,626,24
2020-04-15,"ESCM","Castilla La Mancha",2032863,277,59,77,3,1730,396,580,26
2020-04-16,"ESCM","Castilla La Mancha",2032863,216,45,82,1,1717,377,581,25
2020-04-17,"ESCM","Castilla La Mancha",2032863,222,50,68,2,1572,373,560,22
2020-04-18,"ESCM","Castilla La Mancha",2032863,121,42,40,1,1485,359,517,19
2020-04-19,"ESCM","Castilla La Mancha",2032863,118,44,41,2,1473,360,501,14
2020-04-20,"ESCM","Castilla La Mancha",2032863,191,43,58,3,1470,349,478,14
2020-04-21,"ESCM","Castilla La Mancha",2032863,160,34,69,2,1305,317,435,14
2020-04-22,"ESCM","Castilla La Mancha",2032863,167,30,43,0,1195,288,401,11
2020-04-23,"ESCM","Castilla La Mancha",2032863,150,26,33,0,1129,269,352,10
2020-04-24,"ESCM","Castilla La Mancha",2032863,157,31,49,1,1064,250,333,9
2020-04-25,"ESCM","Castilla La Mancha",2032863,89,28,20,0,1032,236,313,8
2020-04-26,"ESCM","Castilla La Mancha",2032863,62,26,21,2,976,218,293,8
2020-04-27,"ESCM","Castilla La Mancha",2032863,137,24,50,0,922,199,285,5
2020-04-28,"ESCM","Castilla La Mancha",2032863,136,23,25,0,898,188,241,3
2020-04-29,"ESCM","Castilla La Mancha",2032863,158,28,40,1,889,186,238,4
2020-04-30,"ESCM","Castilla La Mancha",2032863,149,18,39,1,888,178,244,5
2020-05-01,"ESCM","Castilla La Mancha",2032863,80,12,26,1,811,159,221,5
2020-05-02,"ESCM","Castilla La Mancha",2032863,39,16,20,2,761,147,221,7
2020-05-03,"ESCM","Castilla La Mancha",2032863,52,16,23,0,751,137,223,5
2020-05-04,"ESCM","Castilla La Mancha",2032863,147,15,47,2,761,128,220,7
2020-05-05,"ESCM","Castilla La Mancha",2032863,128,21,22,1,753,126,217,8
2020-05-06,"ESCM","Castilla La Mancha",2032863,127,16,23,1,722,114,200,8
2020-05-07,"ESCM","Castilla La Mancha",2032863,116,10,19,3,689,106,180,10
2020-05-08,"ESCM","Castilla La Mancha",2032863,103,18,20,0,712,112,174,9
2020-05-09,"ESCM","Castilla La Mancha",2032863,58,14,17,1,731,110,171,8
2020-05-10,"ESCM","Castilla La Mancha",2032863,39,15,19,0,718,109,167,8
2020-05-11,"ESCM","Castilla La Mancha",2032863,83,12,10,0,654,106,130,6
2020-05-12,"ESCM","Castilla La Mancha",2032863,104,12,6,0,630,97,114,5
2020-05-13,"ESCM","Castilla La Mancha",2032863,84,11,8,0,587,92,99,4
2020-05-14,"ESCM","Castilla La Mancha",2032863,64,8,3,0,535,90,83,1
2020-05-15,"ESCM","Castilla La Mancha",2032863,83,7,7,1,515,79,70,2
2020-05-16,"ESCM","Castilla La Mancha",2032863,20,6,2,0,477,71,55,1
2020-05-17,"ESCM","Castilla La Mancha",2032863,15,4,4,0,453,60,40,1
2020-05-18,"ESCM","Castilla La Mancha",2032863,45,4,7,1,415,52,37,2
2020-05-19,"ESCM","Castilla La Mancha",2032863,71,10,4,0,382,50,35,2
2020-05-20,"ESCM","Castilla La Mancha",2032863,31,4,1,0,329,43,28,2
2020-05-21,"ESCM","Castilla La Mancha",2032863,29,11,3,0,294,46,28,2
2020-05-22,"ESCM","Castilla La Mancha",2032863,62,10,6,0,273,49,27,1
