"date","reg_code","reg_name","population","cases","deaths","hospital","icu","cases_prev_week","deaths_prev_week","hospital_prev_week","icu_prev_week"
2020-01-01,"ESAN","Andalucía",8414240,0,0,1,0,0,0,1,0
2020-01-02,"ESAN","Andalucía",8414240,0,0,0,0,0,0,1,0
2020-01-03,"ESAN","Andalucía",8414240,0,0,0,0,0,0,1,0
2020-01-04,"ESAN","Andalucía",8414240,0,0,1,0,0,0,2,0
2020-01-05,"ESAN","Andalucía",8414240,0,0,0,0,0,0,2,0
2020-01-06,"ESAN","Andalucía",8414240,0,0,1,0,0,0,3,0
2020-01-07,"ESAN","Andalucía",8414240,0,0,1,0,0,0,4,0
2020-01-08,"ESAN","Andalucía",8414240,0,0,0,0,0,0,3,0
2020-01-09,"ESAN","Andalucía",8414240,0,0,0,0,0,0,3,0
2020-01-10,"ESAN","Andalucía",8414240,0,0,0,0,0,0,3,0
2020-01-11,"ESAN","Andalucía",8414240,0,0,1,0,0,0,3,0
2020-01-12,"ESAN","Andalucía",8414240,0,0,1,0,0,0,4,0
2020-01-13,"ESAN","Andalucía",8414240,0,0,0,0,0,0,3,0
2020-01-14,"ESAN","Andalucía",8414240,0,0,0,0,0,0,2,0
2020-01-15,"ESAN","Andalucía",8414240,0,0,1,0,0,0,3,0
2020-01-16,"ESAN","Andalucía",8414240,0,0,0,0,0,0,3,0
2020-01-17,"ESAN","Andalucía",8414240,0,0,0,0,0,0,3,0
2020-01-18,"ESAN","Andalucía",8414240,0,0,0,0,0,0,2,0
2020-01-19,"ESAN","Andalucía",8414240,0,0,0,0,0,0,1,0
2020-01-20,"ESAN","Andalucía",8414240,0,0,0,0,0,0,1,0
2020-01-21,"ESAN","Andalucía",8414240,0,0,3,0,0,0,4,0
2020-01-22,"ESAN","Andalucía",8414240,0,0,0,0,0,0,3,0
2020-01-23,"ESAN","Andalucía",8414240,0,0,1,0,0,0,4,0
2020-01-24,"ESAN","Andalucía",8414240,0,0,0,0,0,0,4,0
2020-01-25,"ESAN","Andalucía",8414240,0,0,0,0,0,0,4,0
2020-01-26,"ESAN","Andalucía",8414240,0,0,0,0,0,0,4,0
2020-01-27,"ESAN","Andalucía",8414240,0,0,1,0,0,0,5,0
2020-01-28,"ESAN","Andalucía",8414240,0,0,2,0,0,0,4,0
2020-01-29,"ESAN","Andalucía",8414240,0,0,0,0,0,0,4,0
2020-01-30,"ESAN","Andalucía",8414240,0,0,1,0,0,0,4,0
2020-01-31,"ESAN","Andalucía",8414240,0,0,0,0,0,0,4,0
2020-02-01,"ESAN","Andalucía",8414240,0,0,0,1,0,0,4,1
2020-02-02,"ESAN","Andalucía",8414240,0,0,1,0,0,0,5,1
2020-02-03,"ESAN","Andalucía",8414240,0,0,2,0,0,0,6,1
2020-02-04,"ESAN","Andalucía",8414240,0,0,2,0,0,0,6,1
2020-02-05,"ESAN","Andalucía",8414240,0,0,1,0,0,0,7,1
2020-02-06,"ESAN","Andalucía",8414240,0,0,0,1,0,0,6,2
2020-02-07,"ESAN","Andalucía",8414240,0,0,1,0,0,0,7,2
2020-02-08,"ESAN","Andalucía",8414240,0,0,0,0,0,0,7,1
2020-02-09,"ESAN","Andalucía",8414240,0,0,0,0,0,0,6,1
2020-02-10,"ESAN","Andalucía",8414240,0,0,1,0,0,0,5,1
2020-02-11,"ESAN","Andalucía",8414240,0,0,1,0,0,0,4,1
2020-02-12,"ESAN","Andalucía",8414240,0,0,1,0,0,0,4,1
2020-02-13,"ESAN","Andalucía",8414240,0,0,1,0,0,0,5,0
2020-02-14,"ESAN","Andalucía",8414240,0,0,4,0,0,0,8,0
2020-02-15,"ESAN","Andalucía",8414240,0,0,3,0,0,0,11,0
2020-02-16,"ESAN","Andalucía",8414240,0,0,0,0,0,0,11,0
2020-02-17,"ESAN","Andalucía",8414240,0,0,0,0,0,0,10,0
2020-02-18,"ESAN","Andalucía",8414240,0,0,2,0,0,0,11,0
2020-02-19,"ESAN","Andalucía",8414240,0,0,3,0,0,0,13,0
2020-02-20,"ESAN","Andalucía",8414240,0,0,1,1,0,0,13,1
2020-02-21,"ESAN","Andalucía",8414240,0,0,2,0,0,0,11,1
2020-02-22,"ESAN","Andalucía",8414240,0,0,1,0,0,0,9,1
2020-02-23,"ESAN","Andalucía",8414240,0,0,1,0,0,0,10,1
2020-02-24,"ESAN","Andalucía",8414240,0,0,1,0,0,0,11,1
2020-02-25,"ESAN","Andalucía",8414240,0,0,4,0,0,0,13,1
2020-02-26,"ESAN","Andalucía",8414240,1,0,3,0,1,0,13,1
2020-02-27,"ESAN","Andalucía",8414240,1,0,2,0,2,0,14,0
2020-02-28,"ESAN","Andalucía",8414240,6,0,2,0,8,0,14,0
2020-02-29,"ESAN","Andalucía",8414240,3,0,2,1,11,0,15,1
2020-03-01,"ESAN","Andalucía",8414240,0,0,4,2,11,0,18,3
2020-03-02,"ESAN","Andalucía",8414240,1,0,9,0,12,0,26,3
2020-03-03,"ESAN","Andalucía",8414240,1,0,13,3,13,0,35,6
2020-03-04,"ESAN","Andalucía",8414240,0,0,11,3,12,0,43,9
2020-03-05,"ESAN","Andalucía",8414240,5,0,10,0,16,0,51,9
